State,City,Service,Channel,FCC,Station,Broadcast Branding,Link,FacID,licensee,lms_application_id
Tennessee,Nashville,TV,7,http://transition.fcc.gov/fcc-bin/tvq?facid=41398,/station-view/WNPT-TV,Nashville Public Television,https://cpb.org/sites/default/files/station_logos/NashvillePBS_Logo_Vertical_Color.png,41398,"NASHVILLE PUBLIC TELEVISION, INC., D/B/A NASHVILLE PBS",25076ff376d4d2f30176d8632a420482
Tennessee,Cookeville,TV,22,http://transition.fcc.gov/fcc-bin/tvq?facid=69479,/station-view/WCTE-TV,Upper Cumberland Public Television,https://cpb.org/sites/default/files/station_logos/WCTE.gif,69479,UPPER CUMBERLAND BROADCAST COUNCIL,1cb5896daf644261b508cf6212b6c0ea
Tennessee,Knoxville,Radio,89.9,http://transition.fcc.gov/fcc-bin/fmq?facid=14724,/station-view/WDVX-FM,WDVX East Tennessee's Own,https://cpb.org/sites/default/files/station_logos/wdvx_0.png,14724,CUMBERLAND COMMUNITIES COMMUNICATIONS CORPORATION,6a3395968cde4664a8bfc1b6063ebeb7
Tennessee,Nashville,Radio,91.1,http://transition.fcc.gov/fcc-bin/fmq?facid=69816,/station-view/WPLN-FM,Nashville Public Radio News 90.3,https://cpb.org/sites/default/files/station_logos/wpln_am_0.gif,69816,NASHVILLE PUBLIC RADIO,6d59574c492642268470c1b6063ebeb7
Texas,Batesville,Radio,90.7,http://transition.fcc.gov/fcc-bin/fmq?facid=173409,/station-view/KSJV-FM,Radio Bilingüe,https://cpb.org/sites/default/files/station_logos/ksjv_0.png,173409,"RADIO BILINGUE, INC.",5d36cd48c28c4a1cb4ebc1b6063ebeb7
Texas,Amarillo,Radio,105.7,http://transition.fcc.gov/fcc-bin/fmq?facid=33273,/station-view/KANZ-FM,High Plains Public Radio,https://cpb.org/sites/default/files/station_logos/kjjp_fm.gif,33273,"KANZA SOCIETY, INC.",8076c2cf738a49f792b9c1b6063ebeb7
Texas,Dalhart,Radio,89.3,http://transition.fcc.gov/fcc-bin/fmq?facid=174797,/station-view/KANZ-FM,High Plains Public Radio,https://cpb.org/sites/default/files/station_logos/ktdh_fm.gif,174797,"KANZA SOCIETY, INC.",185a348118e449e89d9fc1b6063ebeb7
Texas,Spearman,Radio,89.5,http://transition.fcc.gov/fcc-bin/fmq?facid=92623,/station-view/KANZ-FM,High Plains Public Radio,https://cpb.org/sites/default/files/station_logos/ktot_fm.gif,92623,"KANZA SOCIETY, INC.",fc8c7add94b5427aa3e0c1b6063ebeb7
Texas,Bushland,Radio,91.5,http://transition.fcc.gov/fcc-bin/fmq?facid=90579,/station-view/KANZ-FM,High Plains Public Radio,https://cpb.org/sites/default/files/station_logos/ktxp_fm.gif,90579,"KANZA SOCIETY, INC.",25076f9185bbb77f0185bbd5bfb10030
Texas,Lufkin,Radio,88.9,http://transition.fcc.gov/fcc-bin/fmq?facid=6100,/station-view/KDAQ-FM,Red River Radio,https://cpb.org/sites/default/files/station_logos/kldn_fm.gif,6100,"BD SUPERVISORS,",be2191626ce04de383c0c1b6063ebeb7
Texas,Wichita Falls,Radio,88.7,http://transition.fcc.gov/fcc-bin/fmq?facid=8489,/station-view/KCCU-FM,KCCU,https://cpb.org/sites/default/files/station_logos/kmcu_fm.gif,8489,CAMERON UNIVERSITY,2185e9b9552a4f1e8c1bc1b6063ebeb7
Texas,Austin,Radio,90.5,http://transition.fcc.gov/fcc-bin/fmq?facid=82446,/station-view/KUT-FM,KUT Experience Austin Texas,https://cpb.org/sites/default/files/station_logos/kut_fm.gif,82446,"KUTE, INC.",ce82967f05ba469eab3bc1b6063ebeb7
Texas,Leander,Radio,98.9,http://transition.fcc.gov/fcc-bin/fmq?facid=59982,/station-view/KUT-FM,KUTX Music 98.9,https://cpb.org/sites/default/files/station_logos/kutx_fm.gif,59982,THE UNIVERSITY OF TEXAS AT AUSTIN,e6b1a6bc706446bc8e7cc1b6063ebeb7
Texas,Somerville,Radio,88.1,http://transition.fcc.gov/fcc-bin/fmq?facid=173308,/station-view/KUT-FM,KXBT Austin Music Experience,https://cpb.org/sites/default/files/station_logos/kut_fm.gif,173308,THE UNIVERSITY OF TEXAS AT AUSTIN,70c5d24f688f453da49bc1b6063ebeb7
Texas,Beaumont,Radio,91.3,http://transition.fcc.gov/fcc-bin/fmq?facid=36456,/station-view/KVLU-FM,91.3 KVLU,https://cpb.org/sites/default/files/station_logos/kvlu_fm.gif,36456,LAMAR UNIVERSITY,ca689a956fd841c49db2c1b6063ebeb7
Texas,College Station,Radio,90.9,http://transition.fcc.gov/fcc-bin/fmq?facid=65303,/station-view/KAMU-FM,KAMU Radio,https://cpb.org/sites/default/files/station_logos/generic.gif,65303,TEXAS A & M UNIVERSITY- COLLEGE STATION,25076f9184beee8c0184c3bc919e00c8
Texas,Commerce,Radio,88.9,http://transition.fcc.gov/fcc-bin/fmq?facid=18260,/station-view/KETR-FM,Your Station 88.9 KETR,https://cpb.org/sites/default/files/station_logos/ketr_fm.gif,18260,TEXAS A&M UNIVERSITY - COMMERCE,25076f91874e5143018756d4154b02a1
Texas,Corpus Christi,Radio,90.3,http://transition.fcc.gov/fcc-bin/fmq?facid=61172,/station-view/KEDT-FM,KEDT-FM,https://cpb.org/sites/default/files/station_logos/kedt_fm.gif,61172,"SOUTH TEXAS PUBLIC BROADCASTING SYSTEM, INC.",13a93a90b0d145d3a08ac1b6063ebeb7
Texas,Victoria,Radio,90.7,http://transition.fcc.gov/fcc-bin/fmq?facid=61176,/station-view/KEDT-FM,KEDT-FM,https://cpb.org/sites/default/files/station_logos/kvrt_fm.gif,61176,"SOUTH TEXAS PUBLIC BROADCASTING SYSTEM, INC.",d98be62755224c9080d7c1b6063ebeb7
Texas,Dallas,Radio,90.1,http://transition.fcc.gov/fcc-bin/fmq?facid=49323,/station-view/KERA-FM,KERA FM,https://cpb.org/sites/default/files/station_logos/kera_fm.gif,49323,"NORTH TEXAS PUBLIC BROADCASTING, INC.",4bd10d23b03143338204c1b6063ebeb7
Texas,El Paso,Radio,88.5,http://transition.fcc.gov/fcc-bin/fmq?facid=69342,/station-view/KTEP-FM,El Paso NPR 88.5,https://cpb.org/sites/default/files/station_logos/ktep_fm.gif,69342,UNIVERSITY OF TEXAS AT EL PASO,151509c1fd9043cd9e49c1b6063ebeb7
Texas,Houston,Radio,90.9,http://transition.fcc.gov/fcc-bin/fmq?facid=65336,/station-view/KTSU-FM,KTSU Choice 90.9 FM,https://cpb.org/sites/default/files/station_logos/ktsu_0.png,65336,TEXAS SOUTHERN UNIVERSITY,f4ea4d88d873487a8136c1b6063ebeb7
Texas,Houston,Radio,88.7,http://transition.fcc.gov/fcc-bin/fmq?facid=69150,/station-view/KUHF-FM,KUHF Houston Public Radio News,https://cpb.org/sites/default/files/station_logos/HPM%20Logo_HPM%20Primary_Full.jpg,69150,UNIVERSITY OF HOUSTON SYSTEM,25076ff37b3231b3017b54bb0a4d0ac9
Texas,Killeen,Radio,91.3,http://transition.fcc.gov/fcc-bin/fmq?facid=9977,/station-view/KNCT-FM,KNCT 91.3 FM Simply Beautiful,https://cpb.org/sites/default/files/station_logos/KNCT-FM_logo_0.jpg,9977,CENTRAL TEXAS COLLEGE,25076f918f6fd64c018f72027f530055
Texas,San Angelo,Radio,90.1,http://transition.fcc.gov/fcc-bin/fmq?facid=9776,/station-view/KTTZ-FM,South Plains Public Radio,https://cpb.org/sites/default/files/station_logos/knch_fm.gif,9776,TEXAS TECH UNIVERSITY,3e5548a2b70c4581984bc1b6063ebeb7
Texas,Lubbock,Radio,89.1,http://transition.fcc.gov/fcc-bin/fmq?facid=65354,/station-view/KTTZ-FM,Texas Tech Public Media,https://cpb.org/sites/default/files/station_logos/kttz_fm.gif,65354,TEXAS TECH UNIVERSITY,c039f8c6e5284ca5a1c6c1b6063ebeb7
Texas,Marfa,Radio,91.3,http://transition.fcc.gov/fcc-bin/fmq?facid=50038,/station-view/KXWT-FM,Marfa Public Radio | Radio For A Wide Range,https://cpb.org/sites/default/files/station_logos/kxwt_fm.gif,50038,MARFA PUBLIC RADIO,25076f917a62b5ba017a7eb92a1707c9
Texas,Prairie View,Radio,91.3,http://transition.fcc.gov/fcc-bin/fmq?facid=53347,/station-view/KPVU-FM,KPVU 91.3 FM The Original Sound in Public Radio,https://cpb.org/sites/default/files/station_logos/kpvu_fm.gif,53347,PRAIRIE VIEW A & M UNIVERSITY,91ea3ca70c3c465ea85dc1b6063ebeb7
Texas,San Antonio,Radio,88.3,http://transition.fcc.gov/fcc-bin/fmq?facid=65335,/station-view/KPAC-FM,Texas Public Radio,https://cpb.org/sites/default/files/station_logos/kpac_fm.gif,65335,TEXAS PUBLIC RADIO,963e1a3aea744a758684c1b6063ebeb7
Texas,San Antonio,Radio,89.1,http://transition.fcc.gov/fcc-bin/fmq?facid=65334,/station-view/KPAC-FM,Texas Public Radio,https://cpb.org/sites/default/files/station_logos/kstx_fm.gif,65334,TEXAS PUBLIC RADIO,6530c59e69b0448b97c4c1b6063ebeb7
Texas,Stanton,Radio,89.9,http://transition.fcc.gov/fcc-bin/fmq?facid=172898,/station-view/KPAC-FM,Texas Public Radio,https://cpb.org/sites/default/files/station_logos/ktpr_fm.gif,172898,TEXAS PUBLIC RADIO,25076ff373e85e5a0173e99d66e00025
Texas,Ingram,Radio,90.1,http://transition.fcc.gov/fcc-bin/fmq?facid=77699,/station-view/KPAC-FM,Texas Public Radio,https://cpb.org/sites/default/files/station_logos/ktxi_fm.gif,77699,TEXAS PUBLIC RADIO,d2e3a8e9d53c4579befec1b6063ebeb7
Texas,Llano,Radio,91.7,http://transition.fcc.gov/fcc-bin/fmq?facid=173366,/station-view/KPAC-FM,KVHL—Voice of the Highland Lakes—Texas Public Radio,https://cpb.org/sites/default/files/station_logos/kvhl_fm.gif,173366,TEXAS PUBLIC RADIO,494dc00c51aa4b679aabc1b6063ebeb7
Texas,Texarkana,Radio,91.5,http://transition.fcc.gov/fcc-bin/fmq?facid=65294,/station-view/KTXK-FM,KTXK 91.5 FM,https://cpb.org/sites/default/files/station_logos/ktxk_0.jpg,65294,TEXARKANA COMMUNITY COLLEGE,67a1ee0d56a64125841dc1b6063ebeb7
Texas,Amarillo,TV,2,http://transition.fcc.gov/fcc-bin/tvq?facid=1236,/station-view/KACV-TV,2 KACV Public Television,https://cpb.org/sites/default/files/station_logos/KACV.gif,1236,AMARILLO JUNIOR COLLEGE DISTRICT,ec86af4c488b43a485a3cf6212b6c0ea
Texas,Austin,TV,18,http://transition.fcc.gov/fcc-bin/tvq?facid=8564,/station-view/KLRU-TV,KLRU,https://cpb.org/sites/default/files/station_logos/KLRU.gif,8564,CAPITAL OF TEXAS PUBLIC TELECOMMUNICATIONS COUNCIL,25076f91679853790167c2ba0dfd4102
Texas,San Antonio,TV,9,http://transition.fcc.gov/fcc-bin/tvq?facid=749,/station-view/KLRN-TV,KLRN San Antonio The Learning Place,https://cpb.org/sites/default/files/station_logos/KLRN.gif,749,-,25076ff38e13b3d0018e14fae2020136
Texas,College Station,TV,15,http://transition.fcc.gov/fcc-bin/tvq?facid=65301,/station-view/KAMU-TV,KAMU-TV,https://cpb.org/sites/default/files/station_logos/KAMU.gif,65301,TEXAS A & M UNIVERSITY,05e3b055928f43e48fe1cf6212b6c0ea
Texas,Corpus Christi,TV,16,http://transition.fcc.gov/fcc-bin/tvq?facid=58408,/station-view/KEDT-TV,KEDT-TV,https://cpb.org/sites/default/files/station_logos/KEDT.gif,58408,"SOUTH TEXAS PUBLIC BROADCASTING, INC.",7c1b227795a84f109517cf6212b6c0ea
Texas,Dallas,TV,13,http://transition.fcc.gov/fcc-bin/tvq?facid=49324,/station-view/KERA-TV,KERA TV,https://cpb.org/sites/default/files/station_logos/KERA.gif,49324,"NORTH TEXAS PUBLIC BROADCASTING, INC.",235fea2690ea46c08c40cf6212b6c0ea
Texas,Houston,TV,34,http://transition.fcc.gov/fcc-bin/tvq?facid=69269,/station-view/KUHT-TV,HoustonPBS,https://cpb.org/sites/default/files/station_logos/kuht-color-logo-t3Tjr3d.png,69269,UNIVERSITY OF HOUSTON SYSTEM,25076ff37ce2db14017cfc313c6e4faa
Texas,Lubbock,TV,25,http://transition.fcc.gov/fcc-bin/tvq?facid=65355,/station-view/KTTZ-TV,5 KTXT-TV,https://cpb.org/sites/default/files/station_logos/KTTZ-TV_0.png,65355,TEXAS TECH UNIVERSITY,25076f9167575fca01675bfda8c309fe
Texas,Odessa,TV,28,http://transition.fcc.gov/fcc-bin/tvq?facid=50044,/station-view/KPBT-TV,Basin PBS,https://cpb.org/sites/default/files/station_logos/kpbt-color-logo-HWyc2E4.png,50044,"PERMIAN BASIN PUBLIC TELECOMMUNICATIONS, INC.",25076ff36761d3ab016766d365820284
Texas,Waco,Radio,103.3,http://transition.fcc.gov/fcc-bin/fmq?facid=4124,/station-view/KWBU-FM,103.3 FM Waco's NPR,https://cpb.org/sites/default/files/station_logos/kwbu_fm.gif,4124,BRAZOS VALLEY PUBLIC BROADCASTING FOUNDATION,86b32b8d67c646c09a7ac1b6063ebeb7
Texas,Abilene,Radio,89.5,http://transition.fcc.gov/fcc-bin/fmq?facid=300,/station-view/KACU-FM,Abilene Public Radio 89.7 KACU,https://cpb.org/sites/default/files/station_logos/kacu_fm.gif,300,ABILENE CHRISTIAN UNIVERSITY,25076ff3823caf370182413a21d60068
Texas,Austin,Radio,89.5,http://transition.fcc.gov/fcc-bin/fmq?facid=8685,/station-view/KMFA-FM,Classically Austin 89.5,https://cpb.org/sites/default/files/station_logos/220px-KMFA_CallNo_RGB_0.png,8685,"CAPITOL BROADCASTING ASSOCIATION, INC",d781985f37154113b632c1b6063ebeb7
Texas,Marfa,Radio,93.5,http://transition.fcc.gov/fcc-bin/fmq?facid=164217,/station-view/KRTS-FM,Marfa Public Radio | Radio For A Wide Range,https://cpb.org/sites/default/files/station_logos/krts_fm.gif,164217,MARFA PUBLIC RADIO CORPORATION,aee1f8cef34c4afc8320c1b6063ebeb7
Texas,Dallas,Radio,91.7,http://transition.fcc.gov/fcc-bin/fmq?facid=55768,/station-view/KERA-FM,KERA FM,https://cpb.org/sites/default/files/station_logos/kkxt_fm.gif,55768,"NORTH TEXAS PUBLIC BROADCASTING, INC.",688b08c1edcb41419031c1b6063ebeb7
Texas,Marathon,Radio,91.5,http://transition.fcc.gov/fcc-bin/fmq?facid=171963,/station-view/KRTS-FM,Marfa Public Radio,https://cpb.org/sites/default/files/station_logos/generic.gif,171963,MARFA PUBLIC RADIO,25076ff38947156b018965b6b43c08c7
Texas,Alpine,Radio,91.7,http://transition.fcc.gov/fcc-bin/fmq?facid=173345,/station-view/KRTS-FM,Marfa Public Radio,https://cpb.org/sites/default/files/station_logos/generic.gif,173345,MARFA PUBLIC RADIO,3d97e656af2e4cff948bc1b6063ebeb7
Texas,Gonzales,Radio,1450,http://transition.fcc.gov/fcc-bin/amq?facid=24564,/station-view/KPAC-FM,Texas Public Radio,https://cpb.org/sites/default/files/station_logos/kpac_fm_0_1.gif,24564,,
Texas,Del Rio,Radio,89.3,http://transition.fcc.gov/fcc-bin/fmq?facid=173346,/station-view/KPAC-FM,Texas Public Radio,https://cpb.org/sites/default/files/station_logos/kpac_fm_0_2.gif,173346,TEXAS PUBLIC RADIO,dd951097e7184ce2928cc1b6063ebeb7
Texas,Zapata,Radio,89.3,http://transition.fcc.gov/fcc-bin/fmq?facid=172355,/station-view/KSJV-FM,Radio Bilingüe,https://cpb.org/sites/default/files/station_logos/ksjv_0.png,172355,"RADIO BILINGUE, INC.",fb9890bd30e84fc48d89c1b6063ebeb7
Texas,Overton,Radio,100.7,http://transition.fcc.gov/fcc-bin/fmq?facid=29916,/station-view/KDAQ-FM,Red River Radio,https://cpb.org/sites/default/files/station_logos/kdaq_fm_1.gif,29916,"BD SUPERVISORS, LOUISIANA STATE UNIVERSITY AND A&M COLLEGE",81bb4be82ef649d78f7ac1b6063ebeb7
Texas,El Paso,TV,13,http://transition.fcc.gov/fcc-bin/tvq?facid=19117,/station-view/KTTZ-TV,5 KTXT-TV,https://cpb.org/sites/default/files/station_logos/KTTZ-TV.png,19117,TEXAS TECH UNIVERSITY,6cbcd6026a094c99b62acf6212b6c0ea
Texas,Presidio,Radio,93.5,http://transition.fcc.gov/fcc-bin/fmq?facid=198738,/station-view/KRTS-FM,Marfa Public Radio | Radio For A Wide Range,https://cpb.org/sites/default/files/station_logos/krts_fm_0.gif,198738,MARFA PUBLIC RADIO,21f1825e93364782aa87c1b6063ebeb7
Texas,Rio Grande City,Radio,88.3,http://transition.fcc.gov/fcc-bin/fmq?facid=174932,/station-view/KSJV-FM,Radio Bilingüe,https://cpb.org/sites/default/files/station_logos/ksjv_0.png,174932,"RADIO BILINGUE, INC.",417c900594504297a763c1b6063ebeb7
Texas,Presidio,Radio,88.1,http://transition.fcc.gov/fcc-bin/fmq?facid=172361,/station-view/KSJV-FM,Radio Bilingüe,https://cpb.org/sites/default/files/station_logos/ksjv_0.png,172361,"RADIO BILINGUE, INC.",25076f9170ea88c90170f5185dd70404
Texas,Houston,TV,8,http://transition.fcc.gov/fcc-bin/tvq?facid=69269,/station-view/KUHT-TV,HoustonPBS,https://cpb.org/sites/default/files/station_logos/kuht-color-logo-t3Tjr3d.png,69269,UNIVERSITY OF HOUSTON SYSTEM,25076ff37ce2db14017cfc313c6e4faa
Utah,Price,Radio,89.7,http://transition.fcc.gov/fcc-bin/fmq?facid=172526,/station-view/KUSU-FM,KCEU 89.7 FM The Edge—Eastern Utah's Only Alternative,https://cpb.org/sites/default/files/station_logos/generic.gif,172526,UTAH STATE UNIVERSITY OF AGRICULTURE AND APPLIED SCIENCE,42b6fea8c1fb4f6da31ec1b6063ebeb7
Utah,Vernal,Radio,88.5,http://transition.fcc.gov/fcc-bin/fmq?facid=176247,/station-view/KUSU-FM,Utah Public Radio,https://cpb.org/sites/default/files/station_logos/generic.gif,176247,UTAH STATE UNIVERSITY OF AGRICULTURE AND APPLIED SCIENCE,c81ce3a2751b454a9091c1b6063ebeb7
Utah,Richfield,Radio,89.3,http://transition.fcc.gov/fcc-bin/fmq?facid=173336,/station-view/KUSU-FM,Utah Public Radio,https://cpb.org/sites/default/files/station_logos/generic.gif,173336,UTAH STATE UNIVERSITY OF AGRICULTURE AND APPLIED SCIENCE,cc91e185bda843d5b081c1b6063ebeb7
Utah,Logan,Radio,89.5,http://transition.fcc.gov/fcc-bin/fmq?facid=85356,/station-view/KUSU-FM,Utah Public Radio,https://cpb.org/sites/default/files/station_logos/kusr_fm.gif,85356,UTAH STATE UNIVERSITY OF AGRICULTURE AND APPLIED SCIENCE,ce199a64b80941f896f0c1b6063ebeb7
Utah,Moab,Radio,88.7,http://transition.fcc.gov/fcc-bin/fmq?facid=176250,/station-view/KUSU-FM,Utah Public Radio,https://cpb.org/sites/default/files/station_logos/generic.gif,176250,UTAH STATE UNIVERSITY OF AGRICULTURE AND APPLIED SCIENCE,3b075bed43f7490e84ecc1b6063ebeb7
Utah,Logan,Radio,91.5,http://transition.fcc.gov/fcc-bin/fmq?facid=69597,/station-view/KUSU-FM,Utah Public Radio,https://cpb.org/sites/default/files/station_logos/kusu_fm.gif,69597,UTAH STATE UNIVERSITY OF AGRICULTURE AND APPLIED SCIENCE,79b324dad8e84e1083ecc1b6063ebeb7
Utah,Park City,Radio,91.7,http://transition.fcc.gov/fcc-bin/fmq?facid=13482,/station-view/KPCW-FM,KPCW,https://cpb.org/sites/default/files/station_logos/generic.gif,13482,"COMMUNITY WIRELESS OF PARK CITY, INC.",6b351255e0bc4c34a578c1b6063ebeb7
Utah,Salt Lake City,Radio,90.1,http://transition.fcc.gov/fcc-bin/fmq?facid=124934,/station-view/KUER-FM,KUER 90.1,https://cpb.org/sites/default/files/station_logos/kuer_fm.gif,124934,UNIVERSITY OF UTAH,f8736301a2184183b1b7c1b6063ebeb7
Utah,Logan,Radio,90.5,http://transition.fcc.gov/fcc-bin/fmq?facid=89301,/station-view/KUER-FM,KUER 90.1,https://cpb.org/sites/default/files/station_logos/kuer_fm_0_0.gif,89301,UNIVERSITY OF UTAH,25076f919133859d01914856f01707af
Utah,Monticello,Radio,88.1,http://transition.fcc.gov/fcc-bin/fmq?facid=172928,/station-view/KUER-FM,KUER 90.1,https://cpb.org/sites/default/files/station_logos/kuer_fm_0_1.gif,172928,UNIVERSITY OF UTAH,2114cda6c91147d2ba81c1b6063ebeb7
Utah,Roosevelt,Radio,89.3,http://transition.fcc.gov/fcc-bin/fmq?facid=173223,/station-view/KUER-FM,KUER 90.1,https://cpb.org/sites/default/files/station_logos/kuer_fm_0_2.gif,173223,UNIVERSITY OF UTAH,5f3372e03cb94e1b85e1c1b6063ebeb7
Utah,Monroe,Radio,88.5,http://transition.fcc.gov/fcc-bin/fmq?facid=173050,/station-view/KUER-FM,KUER 90.1,https://cpb.org/sites/default/files/station_logos/kuer_fm_0_3.gif,173050,UNIVERSITY OF UTAH,25076ff36f266fab016f2a15f7ce0000
Utah,Salt Lake City,TV,9,http://transition.fcc.gov/fcc-bin/tvq?facid=69582,/station-view/KUEN-TV,UEN-TV,https://cpb.org/sites/default/files/station_logos/213px-Uen_logo_large_color_0.png,69582,UTAH BOARD OF HIGHER EDUCATION,25076f9168cf94c40168e1d4705c0a84
Utah,Salt Lake City,TV,27,http://transition.fcc.gov/fcc-bin/tvq?facid=69396,/station-view/KUED-TV,PBS Utah,https://cpb.org/sites/default/files/station_logos/kued-color-logo-QzVe4jk.png,69396,UNIVERSITY OF UTAH,25076f9168cf94c40168e1a439ee09fe
Utah,Richfield,TV,19,http://transition.fcc.gov/fcc-bin/tvq?facid=82576,/station-view/KUED-TV,PBS Utah,https://cpb.org/sites/default/files/station_logos/KUED_0.gif,82576,UNIVERSITY OF UTAH,9687260772de4821ae0ecf6212b6c0ea
Utah,St. George,TV,18,http://transition.fcc.gov/fcc-bin/tvq?facid=82585,/station-view/KUED-TV,PBS Utah,https://cpb.org/sites/default/files/station_logos/KUED_0.gif,82585,UNIVERSITY OF UTAH,d8da1243cf9e49449114cf6212b6c0ea
Utah,Salt Lake City,Radio,90.9,http://transition.fcc.gov/fcc-bin/fmq?facid=37766,/station-view/KRCL-FM,KRCL,https://cpb.org/sites/default/files/station_logos/krcl.png,37766,"LISTENERS COMMUNITY RADIO OF UTAH, INC.",ab2ecacc48b7426facb0c1b6063ebeb7
Utah,Enoch,Radio,93.9,http://transition.fcc.gov/fcc-bin/fmq?facid=170181,/station-view/KUER-FM,KUER 90.1,https://cpb.org/sites/default/files/station_logos/kuer_fm_0.gif,170181,UNIVERSITY OF UTAH,25076ff37529338101755c1e63d60b34
Vermont,Bristol,Radio,90.5,http://transition.fcc.gov/fcc-bin/fmq?facid=176918,/station-view/WSLU-FM,North Country Public Radio,https://cpb.org/sites/default/files/station_logos/wxlq_fm.gif,176918,THE ST. LAWRENCE UNIVERSITY,25076f9191bdbb100191cd976c101044
Vermont,Bennington,Radio,94.3,http://transition.fcc.gov/fcc-bin/fmq?facid=9310,/station-view/WVPS-FM,Vermont Public Radio News,https://cpb.org/sites/default/files/station_logos/wbtn_fm.gif,9310,VERMONT PUBLIC CO.,32394f5cdddc434a9240c1b6063ebeb7
Vermont,Norwich,Radio,88.1,http://transition.fcc.gov/fcc-bin/fmq?facid=84441,/station-view/WVPS-FM,VPR Classical,https://cpb.org/sites/default/files/station_logos/wnch_fm.gif,84441,VERMONT PUBLIC CO.,e048a3aeaf694bee986fc1b6063ebeb7
Vermont,Middlebury,Radio,89.1,http://transition.fcc.gov/fcc-bin/fmq?facid=174578,/station-view/WVPS-FM,VPR Classical,https://cpb.org/sites/default/files/station_logos/woxm_fm.gif,174578,VERMONT PUBLIC CO.,5a470b71d40e450f896cc1b6063ebeb7
Vermont,Rutland,Radio,88.7,http://transition.fcc.gov/fcc-bin/fmq?facid=69953,/station-view/WVPS-FM,Vermont Public Radio News,https://cpb.org/sites/default/files/station_logos/wrvt_fm.gif,69953,VERMONT PUBLIC CO.,25076ff3914ddaef01917128859015f5
Vermont,Manchester,Radio,91.1,http://transition.fcc.gov/fcc-bin/fmq?facid=175524,/station-view/WVPS-FM,VPR Classical,https://cpb.org/sites/default/files/station_logos/wvnk_fm.gif,175524,VERMONT PUBLIC CO.,4625af00adb84bf09414c1b6063ebeb7
Vermont,St. Johnsbury,Radio,88.5,http://transition.fcc.gov/fcc-bin/fmq?facid=85029,/station-view/WVPS-FM,Vermont Public Radio News,https://cpb.org/sites/default/files/station_logos/wvpa_fm.gif,85029,VERMONT PUBLIC CO.,82237b6bee6341c6a4b6c1b6063ebeb7
Vermont,Windsor,Radio,89.5,http://transition.fcc.gov/fcc-bin/fmq?facid=69951,/station-view/WVPS-FM,Vermont Public Radio News,https://cpb.org/sites/default/files/station_logos/wvpr_fm.gif,69951,VERMONT PUBLIC CO.,dd9ab8dfbe7c4cbfb542c1b6063ebeb7
Vermont,Colchester,Radio,107.9,http://transition.fcc.gov/fcc-bin/fmq?facid=69952,/station-view/WVPS-FM,Vermont Public Radio News,https://cpb.org/sites/default/files/station_logos/wvps_fm.gif,69952,VERMONT PUBLIC CO.,1ee06d36a02a4e189411c1b6063ebeb7
Vermont,Brighton,Radio,106.9,http://transition.fcc.gov/fcc-bin/fmq?facid=165996,/station-view/WVPS-FM,VPR Classical,https://cpb.org/sites/default/files/station_logos/wvti_fm.gif,165996,VERMONT PUBLIC CO.,ea3128cebd5f4b6a988fc1b6063ebeb7
Vermont,Sunderland,Radio,95.1,http://transition.fcc.gov/fcc-bin/fmq?facid=54687,/station-view/WVPS-FM,VPR Classical,https://cpb.org/sites/default/files/station_logos/wvtq_fm.gif,54687,VERMONT PUBLIC CO.,972b9ca1c4fa4ea0ad02c1b6063ebeb7
Vermont,Randolph,Radio,102.1,http://transition.fcc.gov/fcc-bin/fmq?facid=63473,/station-view/WVPS-FM,VPR Classical,https://cpb.org/sites/default/files/station_logos/wvxr_fm.gif,63473,VERMONT PUBLIC CO.,2180ce57e4504e8db0d1c1b6063ebeb7
Vermont,Winooski,TV,32,http://transition.fcc.gov/fcc-bin/tvq?facid=69944,/station-view/Vermont%20PBS,Vermont PBS,https://cpb.org/sites/default/files/station_logos/wetk-color-logo-EUiudKw.png,69944,VERMONT PUBLIC CO.,ab227badcc3e4b80b8bbcf6212b6c0ea
Vermont,Rutland,TV,10,http://transition.fcc.gov/fcc-bin/tvq?facid=69946,/station-view/Vermont%20PBS,Vermont PBS,https://cpb.org/sites/default/files/station_logos/wetk-color-logo-AEwNhxH_0.png,69946,VERMONT PUBLIC CO.,25076f9172e333d00172f20599c0276f
Vermont,St. Johnsbury,TV,28,http://transition.fcc.gov/fcc-bin/tvq?facid=69940,/station-view/Vermont%20PBS,Vermont PBS,https://cpb.org/sites/default/files/station_logos/wetk-color-logo-AEwNhxH_2.png,69940,VERMONT PUBLIC CO.,25076f916fa4bd9c016fb46e7ccb0e45
Vermont,Brattleboro,Radio,88.9,http://transition.fcc.gov/fcc-bin/fmq?facid=175088,/station-view/WVPS-FM,Vermont Public Radio,https://cpb.org/sites/default/files/station_logos/wvba_fm.gif,175088,VERMONT PUBLIC CO.,057b77fc475f43d796e2c1b6063ebeb7
Vermont,Middlebury,Radio,90.1,http://transition.fcc.gov/fcc-bin/fmq?facid=174578,/station-view/WVPS-FM,Vermont Public Radio,https://cpb.org/sites/default/files/station_logos/wvxm_fm.gif,174578,VERMONT PUBLIC CO.,5a470b71d40e450f896cc1b6063ebeb7
Vermont,Colchester,Radio,88.7,http://transition.fcc.gov/fcc-bin/fmq?facid=58598,/station-view/WVPS-FM,Vermont Public Radio News,https://cpb.org/sites/default/files/station_logos/wvps_fm_0.gif,58598,,
